request_id,unit,role,endpoint,request_sha256,status,failure,http_status,response_id,model,actual_tokens,request_line,result_line
257,RIR-I2-neutral-R2-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,a1aa87dc2eb5a99e46d4e0fe4960029618fa615d901f5cdbc725e4dcf161281a,completed,,200,resp_09978f20c4707f88016aab61d1eef887d0943b5942f13940e9,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad76-23bc-77e3-817d-ad41669f8868"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad76-23bc-77e3-817d-ad5f31cb3027"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad76-23bd-7a91-bbb0-9a2c47e5b289"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1022, ""output_tokens"": 0}], ""input_tokens"": 1022, ""output_tokens"": 0}, ""msg_053c993e-9c32-5ba7-9895-be24a7bf9523"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""msg_09978f20c4707f88016aab61d3683887d08c7f0cac6e3497cf"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""rs_09978f20c4707f88016aab61d27a2087d0bfa09ac1cf87e203"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 39}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1379, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 85, ""output_tokens_details"": {""reasoning_tokens"": 39}, ""total_tokens"": 1464}",257,257
258,RIR-I2-neutral-R2-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,394a855ab42dad1377d85a5427debeda0c49b3c92f72e5d3ca5f639c7466988e,completed,,200,resp_069d3ee39991c2dc016aab61d9922487d081980600afd1aaed,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad76-4003-7893-a957-6c70d47d91ac"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad76-4003-7893-a957-6c8861f403be"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad76-4004-7cc1-a4f7-d734ebf7937f"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1171, ""output_tokens"": 0}], ""input_tokens"": 1171, ""output_tokens"": 0}, ""msg_069d3ee39991c2dc016aab61db38c887d0a29e878abf7a0690"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 43}], ""input_tokens"": 0, ""output_tokens"": 43}, ""msg_541b0c1b-b0f7-56d3-8576-916378db425e"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_069d3ee39991c2dc016aab61da392887d0936383eeb81e0449"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 47}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1528, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 90, ""output_tokens_details"": {""reasoning_tokens"": 47}, ""total_tokens"": 1618}",258,258
259,RIR-I2-neutral-R2-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,85fe87876b2cfba4ab2e0afa9e8295c1e64b23f35fd914f24c0adbc7f9465263,completed,,200,resp_0f7c0b6898795f23016aab61e00fdc87d0928941859b28c326,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad76-5b24-7c52-9b9e-0a6c4ee0b319"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad76-5b24-7c52-9b9e-0a77690bd4b2"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad76-5b25-7120-8df9-8a89fa859235"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1249, ""output_tokens"": 0}], ""input_tokens"": 1249, ""output_tokens"": 0}, ""msg_0f7c0b6898795f23016aab61e1fc7c87d0ac93dff65b5a5011"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_4a1605ed-1ce3-55a9-a3ab-eb45ba9f49ae"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0f7c0b6898795f23016aab61e1474887d08d66f1d40d9bba32"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 31}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1606, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 60, ""output_tokens_details"": {""reasoning_tokens"": 31}, ""total_tokens"": 1666}",259,259
260,RIR-I2-neutral-R2-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,f69672e87be0c29921b99b0cbce1665d2e7946490aa42202dfcd2f08376acb1b,completed,,200,resp_02e3a569c608f708016aab61e66b5087d0b4e7826b603fb73f,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad76-739f-7362-8add-103151d910e5"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad76-739f-7362-8add-10484238e281"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad76-739f-7362-8add-106a0165c477"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1421, ""output_tokens"": 0}], ""input_tokens"": 1421, ""output_tokens"": 0}, ""msg_02e3a569c608f708016aab61e7c6f087d088170b56ded82b67"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_f0bbf025-622a-5086-a651-ee53f3b24343"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_02e3a569c608f708016aab61e6e32087d0b6d71739dfa3fe9a"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 41}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1778, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 87, ""output_tokens_details"": {""reasoning_tokens"": 41}, ""total_tokens"": 1865}",260,260
261,RIR-I2-neutral-R2-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,bbe012c74f4351cd2d372e9913d2c469a5299d8f1e2bf3156a05e2bb0ff86394,completed,,200,resp_0906900411221b74016aab61f38ba487d0a3c25ab7eca1c16f,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad76-a6b0-7cd3-bfd5-8237deee0235"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad76-a6b0-7cd3-bfd5-8242dad168d3"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad76-a6b1-7e12-b41e-52cf2f00bfea"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1572, ""output_tokens"": 0}], ""input_tokens"": 1572, ""output_tokens"": 0}, ""msg_0906900411221b74016aab61f6285087d09d04aadca9032c48"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 43}], ""input_tokens"": 0, ""output_tokens"": 43}, ""msg_3d823926-c0ef-5488-8ccb-87a76db855a7"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0906900411221b74016aab61f56abc87d0b1b594e3cce9bd77"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 36}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1929, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 79, ""output_tokens_details"": {""reasoning_tokens"": 36}, ""total_tokens"": 2008}",261,261
262,RIR-I2-neutral-R2-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,348c5d9a0013d4b43967e775c445e126add1b0e847a11110560dc4c42e78101b,completed,,200,resp_057374ebf7259644016aab61fcfa3487d097bc96122dc13f30,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad76-cbae-7b42-a0ee-e0b7b06c4bf0"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad76-cbae-7b42-a0ee-e0ca4ce8a6f5"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad76-cbae-7b42-a0ee-e0e681af7c7c"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1650, ""output_tokens"": 0}], ""input_tokens"": 1650, ""output_tokens"": 0}, ""msg_057374ebf7259644016aab61fe0c9087d0aa1fca7a89237ebe"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_0ed92566-4981-56b6-b861-ab396cd4cf55"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_057374ebf7259644016aab61fd798087d0a90680ee2ab0b125"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 23}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2007, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 52, ""output_tokens_details"": {""reasoning_tokens"": 23}, ""total_tokens"": 2059}",262,262
263,RIR-I2-neutral-R2-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,82fbc4e03d0b0b76ed7c121da4b1669c2069965ee3e4c0132cb28ec314e30eec,completed,,200,resp_0fd561338a926a44016aab6202d46c87d097bd4f96bda9ed4b,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad76-e289-78c0-a53e-322d6e5701d2"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad76-e289-78c0-a53e-32368036b612"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad76-e28a-7203-8687-b778cd858729"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1819, ""output_tokens"": 0}], ""input_tokens"": 1819, ""output_tokens"": 0}, ""msg_0fd561338a926a44016aab6204736c87d0b9cd24e6f21867c1"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_a39e419a-f590-5916-8e3e-2eb442326b4e"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0fd561338a926a44016aab6203ceec87d0837c3ed8d348f3a5"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 27}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2176, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 73, ""output_tokens_details"": {""reasoning_tokens"": 27}, ""total_tokens"": 2249}",263,263
264,RIR-I2-neutral-R2-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,c599aa2df99cba072f87d1dcf37ac9aed3526a781e5b98b5db647e4fcabb4f8b,completed,,200,resp_00bee97afe46f481016aab6209e1f087d0b96f256c17dd3e29,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_00bee97afe46f481016aab620b833c87d0922f7781a2b2cd22"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 43}], ""input_tokens"": 0, ""output_tokens"": 43}, ""msg_01a0ad76-fd9c-7001-8314-179079917a3e"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad76-fd9c-7001-8314-17a687a8c84a"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad76-fd9d-7331-a9c6-fc5ef2181c8d"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1971, ""output_tokens"": 0}], ""input_tokens"": 1971, ""output_tokens"": 0}, ""msg_d1229818-021f-51de-916f-97775b9aab98"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_00bee97afe46f481016aab620ad4d487d0bbcefb35e913cb92"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 30}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2328, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 73, ""output_tokens_details"": {""reasoning_tokens"": 30}, ""total_tokens"": 2401}",264,264
265,ALR-I1-R1-P,actor,https://chatgpt.com/backend-api/codex/responses,49b2c91a2b0f78e47080dd514ad9c80d6c73704b553abe0b926d699ffe1607f4,completed,,200,resp_0bfde8d19ebbdfd9016aab6210d83487d0adfcef382c0de00f,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad77-1970-74f0-bd3a-f060f66cb072"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad77-1970-74f0-bd3a-f071e1d4f913"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad77-1971-71e0-9564-5a1847f3ffa6"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 258, ""output_tokens"": 0}], ""input_tokens"": 258, ""output_tokens"": 0}, ""msg_0bfde8d19ebbdfd9016aab6218f7bc87d085815ea9c0ac0ebe"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_f80dca7e-a22d-5d64-8f13-0840a12c0043"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0bfde8d19ebbdfd9016aab6218b32c87d0a6d22efbdfb0a21b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 23}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 615, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 52, ""output_tokens_details"": {""reasoning_tokens"": 23}, ""total_tokens"": 667}",265,265
266,ALR-I1-R1-original,actor,https://chatgpt.com/backend-api/codex/responses,312d3a955e60f3f4028b920463f3cb3547813c3b6d37f035e505cb6a97522818,completed,,200,resp_098b4a3973c20c6c016aab621d995087d0ab1ae1feb5997786,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad77-4ab7-7800-9b65-90a6c2432a2d"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad77-4ab7-7800-9b65-90bd0e43f52a"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad77-4ab7-7800-9b65-90ddf1d01cae"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 499, ""output_tokens"": 0}], ""input_tokens"": 499, ""output_tokens"": 0}, ""msg_098b4a3973c20c6c016aab621f344c87d097e2ee6c373038e1"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_29680bf2-81b2-5fc9-a2e3-effc2d642641"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_098b4a3973c20c6c016aab621e810087d0b4bda99eccf15e1c"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 19}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 856, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 48, ""output_tokens_details"": {""reasoning_tokens"": 19}, ""total_tokens"": 904}",266,266
